Product_URL,Brand,Description,Id_Product,URL_image,Category_by_gender,Discount Price (in Rs.),Original Price (in Rs.),Color
https://www.ajio.com/performax-quick-dry-typographic-print-round-neck-t-shirt/p/441134822_lime,performax,Quick-Dry Typographic Print Round-Neck T-shirt,4.41135E+11,https://assets.ajio.com/medias/sys_master/root/20220429/j3Z4/626c0b8bf997dd03e28af4b5/-286Wx359H-441134822-lime-MODEL.jpg,Men,449,599,lime
https://www.ajio.com/dnmx-space-dyed-crew-neck-full-sleeves-sweatshirt/p/441123705_navy,dnmx,Space-Dyed Crew-Neck Full Sleeves Sweatshirt,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20210819/xbz5/611e74c17cdb8cb824ff922a/-286Wx359H-441123705-navy-MODEL.jpg,Men,450,899,navy
https://www.ajio.com/netplay-checked-flat-front-trousers/p/441133148_blue,netplay,Checked Flat-Front Trousers,4.41133E+11,https://assets.ajio.com/medias/sys_master/root/20211228/FrLz/61cb2865aeb26901101fffe5/-286Wx359H-441133148-blue-MODEL.jpg,Men,"1,124","1,499",blue
https://www.ajio.com/netplay-flat-front-tapered-fit-chinos/p/441121063_khaki,netplay,Flat-Front Tapered Fit Chinos,4.41121E+11,https://assets.ajio.com/medias/sys_master/root/20210706/qPcO/60e358aeaeb269a9e337e62b/-286Wx359H-441121063-khaki-MODEL.jpg,Men,720,"1,499",khaki
https://www.ajio.com/ivoc-solid-jogger-jeans-with-drawstring/p/461095197_black,ivoc,Solid Jogger Jeans with Drawstring,4.61095E+11,https://assets.ajio.com/medias/sys_master/root/20210403/rzPp/606872ffaeb269a9e3326c7e/-286Wx359H-461095197-black-MODEL.jpg,Men,846,"1,799",black
https://www.ajio.com/teamspirit-heathered-crew-neck-t-shirt/p/441000453_navy,teamspirit,Heathered Crew-Neck T-shirt,4.41E+11,https://assets.ajio.com/medias/sys_master/root/hd6/hcb/14160666198046/-286Wx359H-441000453-navy-MODEL.jpg,Men,335,399,navy
https://www.ajio.com/teamspirit-speckled-panelled-joggers-with-insert-pockets/p/441119474_navy,teamspirit,Speckled Panelled Joggers with Insert Pockets,4.41119E+11,https://assets.ajio.com/medias/sys_master/root/20210811/fX6H/6113e9b27cdb8cb824f3d9e7/-286Wx359H-441119474-navy-MODEL.jpg,Men,458,899,navy
https://www.ajio.com/lee-cooper-mid-wash-straight-jeans/p/441192142_darkgrey,lee-cooper,Mid-Wash Straight Jeans,4.41192E+11,https://assets.ajio.com/medias/sys_master/root/20211027/w0JC/617948b2aeb2690110acadb4/-286Wx359H-441192142-darkgrey-MODEL.jpg,Men,833,"1,699",darkgrey
https://www.ajio.com/dnmx-washed-slim-fit-jeans-with-whiskers/p/441124408_blue,dnmx,Washed Slim Fit Jeans with Whiskers,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20211026/rOVQ/6176fc11aeb2690110a88183/-286Wx359H-441124408-blue-MODEL.jpg,Men,735,"1,499",blue
https://www.ajio.com/teamspirit-mid-rise-track-pants-with-side-taping/p/441132346_grey,teamspirit,Mid-Rise Track Pants with Side Taping,4.41132E+11,https://assets.ajio.com/medias/sys_master/root/20211202/diQP/61a7e532aeb2690110ea9c1d/-286Wx359H-441132346-grey-MODEL.jpg,Men,789,999,grey
https://www.ajio.com/netplay-np-35-fs-dobby-bsc-slim-fit-shirt/p/441136996_white,netplay,NP 35 FS Dobby BSC Slim Fit Shirt,4.41137E+11,https://assets.ajio.com/medias/sys_master/root/20220208/SBlB/62017532aeb26921af8d74ba/-286Wx359H-441136996-white-MODEL.jpg,Men,839,"1,049",white
https://www.ajio.com/dnmx-light-wash-jogger-jeans-with-insert-pockets/p/441124254_darkblue,dnmx,Light-Wash Jogger Jeans with Insert Pockets,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20210703/36em/60df5bb4f997ddb312194b7a/-286Wx359H-441124254-darkblue-MODEL.jpg,Men,624,"1,299",darkblue
https://www.ajio.com/dnmx-light-wash-skinny-fit-jeans/p/441128805_grey,dnmx,Light-Wash Skinny Fit Jeans,4.41129E+11,https://assets.ajio.com/medias/sys_master/root/20220208/VLMh/62016f34aeb26921af8d5d43/-286Wx359H-441128805-grey-MODEL.jpg,Men,839,"1,049",grey
https://www.ajio.com/levis-washed-slim-fit-jeans/p/469084057_blue,levis,Washed Slim Fit Jeans,4.69084E+11,https://assets.ajio.com/medias/sys_master/root/20220212/Aj6X/6206b96df997dd03e2ccad5e/-286Wx359H-469084057-blue-MODEL.jpg,Men,"1,652","2,899",blue
https://www.ajio.com/netplay-flat-front-trousers-with-insert-pockets/p/441119386_grey,netplay,Flat-Front Trousers with Insert Pockets,4.41119E+11,https://assets.ajio.com/medias/sys_master/root/20210401/n40a/6065e75daeb269a9e32f279a/-286Wx359H-441119386-grey-MODEL.jpg,Men,637,"1,299",grey
https://www.ajio.com/performax-fastdry-active-polo-t-shirt-with-tipping/p/441135822_maroon,performax,Fastdry Active Polo T-shirt with Tipping,4.41136E+11,https://assets.ajio.com/medias/sys_master/root/20211202/7QkW/61a7e6c5f997ddf8f12d5ea7/-286Wx359H-441135822-maroon-MODEL.jpg,Men,559,799,maroon
https://www.ajio.com/teamspirit-camouflage-print-track-pants-with-drawstring-waistband/p/441118465_blue,teamspirit,Camouflage Print Track Pants with Drawstring Waistband,4.41118E+11,https://assets.ajio.com/medias/sys_master/root/20210824/z97U/61241ad17cdb8cb82403479e/-286Wx359H-441118465-blue-MODEL.jpg,Men,599,999,blue
https://www.ajio.com/performax-heathered-crew-neck-t-shirt/p/441036730_greymelange,performax,Heathered Crew-Neck T-shirt,4.41037E+11,https://assets.ajio.com/medias/sys_master/root/20220120/cOKW/61e98315f997dd66232f62c7/-286Wx359H-441036730-greymelange-MODEL.jpg,Men,329,599,greymelange
https://www.ajio.com/the-indian-garage-co-slim-fit-striped-shirt-with-patch-pocket/p/460453611_white,the-indian-garage-co,Slim Fit Striped Shirt with Patch Pocket,4.60454E+11,https://assets.ajio.com/medias/sys_master/root/20211023/6Qlf/617313e1aeb2690110a3e30e/-286Wx359H-460453611-white-MODEL.jpg,Men,495,"1,649",white
https://www.ajio.com/mchenry-pack-of-2-flat-front-relaxed-fit-trousers/p/462523823_grey,mchenry,Pack of 2 Flat-Front Relaxed Fit Trousers,4.62524E+11,https://assets.ajio.com/medias/sys_master/root/20211209/x1LL/61b10d34aeb269011004517f/-286Wx359H-462523823-grey-MODEL.jpg,Men,"1,999","4,998",grey
https://www.ajio.com/performax-quick-dry-court-sport-crew-neck-t-shirt/p/441134772_mint,performax,Quick-Dry Court Sport Crew-Neck T-shirt,4.41135E+11,https://assets.ajio.com/medias/sys_master/root/20220303/USsM/621fc9a8f997dd03e2fd778a/-286Wx359H-441134772-mint-MODEL.jpg,Men,449,599,mint
https://www.ajio.com/levis-slim-fit-shirt-with-patch-pocket/p/469084033_blue,levis,Slim Fit Shirt with Patch Pocket,4.69084E+11,https://assets.ajio.com/medias/sys_master/root/20220212/wTQI/6206bcf1aeb26921af95155e/-286Wx359H-469084033-blue-MODEL.jpg,Men,"1,099","1,999",blue
https://www.ajio.com/levis-lightly-washed-bootcut-fit-jeans/p/460971208_blue,levis,Lightly Washed Bootcut Fit Jeans,4.60971E+11,https://assets.ajio.com/medias/sys_master/root/20211208/H1Yk/61aff737f997ddf8f14669dd/-286Wx359H-460971208-blue-MODEL.jpg,Men,"2,552","3,699",blue
https://www.ajio.com/dillinger-striped-round-neck-t-shirt/p/461085138_green,dillinger,Striped Round-Neck T-shirt,4.61085E+11,https://assets.ajio.com/medias/sys_master/root/20210403/KJgM/60686309f997dd7b645d301c/-286Wx359H-461085138-green-MODEL.jpg,Men,516,"1,199",green
https://www.ajio.com/dnmx-washed-slim-fit-cropped-jeans/p/441115782_ltblue,dnmx,Washed Slim Fit Cropped Jeans,4.41116E+11,https://assets.ajio.com/medias/sys_master/root/20211002/VvzC/615871aaaeb2692b859dd205/-286Wx359H-441115782-ltblue-MODEL.jpg,Men,"1,019","1,699",ltblue
https://www.ajio.com/u-s-polo-assn-mid-wash-skinny-jeans/p/469079333_blue,u-s-polo-assn-,Mid-Wash Skinny Jeans,4.69079E+11,https://assets.ajio.com/medias/sys_master/root/20220120/kRdt/61e98240f997dd66232f5130/-286Wx359H-469079333-blue-MODEL.jpg,Men,"1,172","2,299",blue
https://www.ajio.com/lee-cooper-low-rise-slim-fit-jeans/p/441257182_black,lee-cooper,Low-Rise Slim Fit Jeans,4.41257E+11,https://assets.ajio.com/medias/sys_master/root/20220301/EPwF/621d2ea8f997dd03e2f5ac9d/-286Wx359H-441257182-black-MODEL.jpg,Men,"1,819","2,799",black
https://www.ajio.com/clafoutis-checked-slim-fit-v-neck-t-shirt/p/462580176_navy,clafoutis,Checked Slim Fit V-neck T-shirt,4.6258E+11,https://assets.ajio.com/medias/sys_master/root/20220121/flSs/61ea7cecaeb2695cdd2686f5/-286Wx359H-462580176-navy-MODEL.jpg,Men,450,999,navy
https://www.ajio.com/netplay-floral-print-cotton-polo-t-shirt/p/441137557_white,netplay,Floral Print Cotton Polo T-shirt,4.41138E+11,https://assets.ajio.com/medias/sys_master/root/20220301/BoEq/621e35f7aeb26921afbf00fc/-286Wx359H-441137557-white-MODEL.jpg,Men,559,699,white
https://www.ajio.com/the-indian-garage-co-flat-front-slim-fit-chinos/p/460259760_green,the-indian-garage-co,Flat-Front Slim Fit Chinos,4.6026E+11,https://assets.ajio.com/medias/sys_master/root/20210316/uVYY/604fb687f997dd5c40116db4/-286Wx359H-460259760-green-MODEL.jpg,Men,665,"1,899",green
https://www.ajio.com/netplay-striped-shirt-with-patch-pocket/p/441123875_white,netplay,Striped Shirt with Patch Pocket,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20210601/XRp4/60b52d7eaeb269a9e3ce8c6b/-286Wx359H-441123875-white-MODEL.jpg,Men,599,999,white
https://www.ajio.com/ardeur-typography-pattern-slim-fit-bermudas/p/461442181_white,ardeur,Typography Pattern Slim Fit Bermudas,4.61442E+11,https://assets.ajio.com/medias/sys_master/root/20220519/tRet/628639b6f997dd03e2f2ef7a/-286Wx359H-461442181-white-MODEL.jpg,Men,300,999,white
https://www.ajio.com/netplay-striped-blazer-with-notched-lapel/p/441125344_maroon,netplay,Striped Blazer with Notched Lapel,4.41125E+11,https://assets.ajio.com/medias/sys_master/root/20211014/ZNm8/6167297caeb269011090b214/-286Wx359H-441125344-maroon-MODEL.jpg,Men,"1,715","3,499",maroon
https://www.ajio.com/teamspirit-speckled-flat-front-shorts-with-insert-pockets/p/441123547_navy,teamspirit,Speckled Flat-Front Shorts with Insert Pockets,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20211123/nSZz/619bf5f5aeb2690110d0c242/-286Wx359H-441123547-navy-MODEL.jpg,Men,384,799,navy
https://www.ajio.com/british-club-slim-fit-flat-front-chinos/p/460415435_green,british-club,Slim Fit Flat-Front Chinos,4.60415E+11,https://assets.ajio.com/medias/sys_master/root/20210316/4ytg/604fb67af997dd5c40116ce2/-286Wx359H-460415435-green-MODEL.jpg,Men,758,"1,895",green
https://www.ajio.com/netplay-flat-front-shorts-with-insert-pockets/p/441125179_jetblack,netplay,Flat-Front Shorts with Insert Pockets,4.41125E+11,https://assets.ajio.com/medias/sys_master/root/20210810/YFMV/61119929aeb269a2686cfaf6/-286Wx359H-441125179-jetblack-MODEL.jpg,Men,384,799,jetblack
https://www.ajio.com/netplay-woven-design-shirt-with-patch-pocket/p/441124085_green,netplay,Woven-Design Shirt with Patch Pocket,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20211014/hTiG/61674029aeb26901109146ce/-286Wx359H-441124085-green-MODEL.jpg,Men,787,"1,049",green
https://www.ajio.com/netplay-slim-fit-flat-front-trousers/p/441137061_mediumblue,netplay,Slim Fit Flat-Front Trousers,4.41137E+11,https://assets.ajio.com/medias/sys_master/root/20220224/rhO5/62169705f997dd03e2ebefe5/-286Wx359H-441137061-mediumblue-MODEL.jpg,Men,799,999,mediumblue
https://www.ajio.com/levis-mid-wash-mid-rise-slim-fit-jeans/p/469084012_blue,levis,Mid-Wash Mid-Rise Slim Fit Jeans,4.69084E+11,https://assets.ajio.com/medias/sys_master/root/20220111/FvYN/61dcb2f0f997dd66231a5afe/-286Wx359H-469084012-blue-MODEL.jpg,Men,"1,884","2,899",blue
https://www.ajio.com/levis-511-mid-wash-slim-fit-jeans/p/460977749_black,levis,511 Mid-Wash Slim Fit Jeans,4.60978E+11,https://assets.ajio.com/medias/sys_master/root/20211208/X5LS/61aff897f997ddf8f1467e4d/-286Wx359H-460977749-black-MODEL.jpg,Men,"1,260","2,799",black
https://www.ajio.com/john-players-slim-fit-flat-front-trousers-with-insert-pockets/p/441130014_navy,john-players,Slim Fit Flat Front Trousers with Insert Pockets,4.4113E+11,https://assets.ajio.com/medias/sys_master/root/20211202/9YEy/61a7e791aeb2690110eaa91b/-286Wx359H-441130014-navy-MODEL.jpg,Men,900,"1,799",navy
https://www.ajio.com/bene-kleed-floral-print-slim-fit-shirt/p/461150789_cream,bene-kleed,Floral Print Slim Fit Shirt,4.61151E+11,https://assets.ajio.com/medias/sys_master/root/20211013/DCEK/6165d62df997dd3ed46d1e39/-286Wx359H-461150789-cream-MODEL.jpg,Men,819,"2,099",cream
https://www.ajio.com/fort-collins-polo-t-shirt-with-patch-pocket/p/460867332_black,fort-collins,Polo T-shirt with Patch Pocket,4.60867E+11,https://assets.ajio.com/medias/sys_master/root/20220201/hDA2/61f83062aeb2695cdd4231b3/-286Wx359H-460867332-black-MODEL.jpg,Men,422,649,black
https://www.ajio.com/the-indian-garage-co-flat-front-slim-fit-chinos/p/460259760_blue,the-indian-garage-co,Flat-Front Slim Fit Chinos,4.6026E+11,https://assets.ajio.com/medias/sys_master/root/20210316/73wc/6050cc797cdb8c1f1464efbc/-286Wx359H-460259760-blue-MODEL.jpg,Men,665,"1,899",blue
https://www.ajio.com/dnmx-distressed-skinny-cropped-jeans/p/441122773_grey,dnmx,Distressed Skinny Cropped Jeans,4.41123E+11,https://assets.ajio.com/medias/sys_master/root/20210629/HWS0/60da3bf6f997ddb312115253/-286Wx359H-441122773-grey-MODEL.jpg,Men,899,"1,499",grey
https://www.ajio.com/puma-logo-print-t-shirt-with-crew-neck/p/469019706_white,puma,Logo Print T-shirt with Crew-Neck,4.6902E+11,https://assets.ajio.com/medias/sys_master/root/20211014/3Zzy/616831f5aeb269011092dd1a/-286Wx359H-469019706-white-MODEL.jpg,Men,525,"1,499",white
https://www.ajio.com/levis-mid-wash-slim-fit-jeans/p/469084022_blue,levis,Mid-Wash Slim Fit Jeans,4.69084E+11,https://assets.ajio.com/medias/sys_master/root/20220111/pdKA/61dc933baeb2695cdd0c9cff/-286Wx359H-469084022-blue-MODEL.jpg,Men,"1,768","2,899",blue
https://www.ajio.com/levis-lightly-wash-slim-fit-jeans/p/469084056_grey,levis,Lightly Wash Slim Fit Jeans,4.69084E+11,https://assets.ajio.com/medias/sys_master/root/20220111/6aSl/61dcb2b8f997dd66231a5764/-286Wx359H-469084056-grey-MODEL.jpg,Men,"1,565","2,899",grey
https://www.ajio.com/the-indian-garage-co-checked-slim-fit-shirt-with-patch-pocket/p/460698942_beige,the-indian-garage-co,Checked Slim Fit Shirt with Patch Pocket,4.60699E+11,https://assets.ajio.com/medias/sys_master/root/20210316/IIPo/604fb2c1f997dd5c40115f4c/-286Wx359H-460698942-beige-MODEL.jpg,Men,490,"1,749",beige
https://www.ajio.com/glito-straight-track-pants-with-insert-pockets/p/464233835_blue,glito,Straight Track Pants with Insert Pockets,4.64234E+11,https://assets.ajio.com/medias/sys_master/root/20220426/7Stq/62670b11f997dd03e280fe76/-286Wx359H-464233835-blue-MODEL.jpg,Men,442,"1,299",blue
https://www.ajio.com/teamspirit-speckled-panelled-joggers-with-insert-pockets/p/441119474_grey,teamspirit,Speckled Panelled Joggers with Insert Pockets,4.41119E+11,https://assets.ajio.com/medias/sys_master/root/20210810/SuIn/61117d857cdb8cb824efd21f/-286Wx359H-441119474-grey-MODEL.jpg,Men,432,899,grey
https://www.ajio.com/glito-joggers-with-insert-pockets/p/464146277_olive,glito,Joggers with Insert Pockets,4.64146E+11,https://assets.ajio.com/medias/sys_master/root/20220408/L7MZ/62502046f997dd03e24f9d47/-286Wx359H-464146277-olive-MODEL.jpg,Men,442,"1,299",olive
https://www.ajio.com/netplay-striped-slim-fit-shirt-with-patch-pocket/p/441132421_orange,netplay,Striped Slim Fit Shirt with Patch Pocket,4.41132E+11,https://assets.ajio.com/medias/sys_master/root/20220208/8yl5/62017535f997dd03e2c49645/-286Wx359H-441132421-orange-MODEL.jpg,Men,787,"1,049",orange
https://www.ajio.com/dnmx-relaxed-fit-joggers-with-drawstring/p/441134947_jetblack,dnmx,Relaxed Fit Joggers with Drawstring,4.41135E+11,https://assets.ajio.com/medias/sys_master/root/20211103/HOql/61819582aeb2690110b792de/-286Wx359H-441134947-jetblack-MODEL.jpg,Men,"1,049","1,399",jetblack
https://www.ajio.com/superdry-superstate-embroidered-polo-t-shirt/p/410243861_pg5,superdry,Superstate Embroidered Polo T-shirt,4.10244E+11,https://assets.ajio.com/medias/sys_master/root/h34/h21/15398407307294/-286Wx359H-410243861-pg5-MODEL.jpg,Men,"2,599","4,999",pg5
https://www.ajio.com/dnmx-colourblock-hoodie-with-ribbed-hems/p/441126831_black,dnmx,Colourblock Hoodie with Ribbed Hems,4.41127E+11,https://assets.ajio.com/medias/sys_master/root/20210904/rZFp/61326a707cdb8cb824164932/-286Wx359H-441126831-black-MODEL.jpg,Men,637,"1,299",black
https://www.ajio.com/the-indian-garage-co-slim-fit-camo-print-cargo-joggers/p/460436196_olive,the-indian-garage-co,Slim Fit Camo Print Cargo Joggers,4.60436E+11,https://assets.ajio.com/medias/sys_master/root/20210316/GPBl/604facaaf997dd5c401145b5/-286Wx359H-460436196-olive-MODEL.jpg,Men,672,"2,099",olive
https://www.ajio.com/levis-511z-heavy-wash-straight-fit-jeans/p/469133423_blue,levis,511Z Heavy-Wash Straight Fit Jeans,4.69133E+11,https://assets.ajio.com/medias/sys_master/root/20220408/pzkq/62504f68aeb26921af138253/-286Wx359H-469133423-blue-MODEL.jpg,Men,"2,589","3,699",blue
https://www.ajio.com/netplay-slim-fit-flat-front-chinos-with-insert-pockets/p/441121060_ltblue,netplay,Slim Fit Flat-Front Chinos with Insert Pockets,4.41121E+11,https://assets.ajio.com/medias/sys_master/root/20210731/rHUO/61044e17f997ddb312417eab/-286Wx359H-441121060-ltblue-MODEL.jpg,Men,779,"1,299",ltblue
https://www.ajio.com/teamspirit-heathered-crew-neck-t-shirt/p/441000453_ltblue,teamspirit,Heathered Crew-Neck T-shirt,4.41E+11,https://assets.ajio.com/medias/sys_master/root/h99/hce/13480453013534/-286Wx359H-441000453-ltblue-MODEL.jpg,Men,335,399,ltblue
https://www.ajio.com/netplay-flat-front-city-shorts/p/441124430_olivegreen,netplay,Flat-Front City Shorts,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20210814/hriC/6116d7b97cdb8cb824f7a9ed/-286Wx359H-441124430-olivegreen-MODEL.jpg,Men,441,899,olivegreen
https://www.ajio.com/netplay-printed-cotton-polo-t-shirt/p/441137356_white,netplay,Printed Cotton Polo T-shirt,4.41137E+11,https://assets.ajio.com/medias/sys_master/root/20220301/YXnV/621e3e73f997dd03e2f866c6/-286Wx359H-441137356-white-MODEL.jpg,Men,559,699,white
https://www.ajio.com/netplay-gradation-tonal-striped-crew-neck-pullover/p/441120750_tomatored,netplay,Gradation Tonal Striped Crew-Neck Pullover,4.41121E+11,https://assets.ajio.com/medias/sys_master/root/20210913/pXDo/613f6ec97cdb8cb824200b09/-286Wx359H-441120750-tomatored-MODEL.jpg,Men,504,"1,049",tomatored
https://www.ajio.com/levis-mid-wash-slim-fit-jeans/p/460977769_blue,levis,Mid-Wash Slim Fit Jeans,4.60978E+11,https://assets.ajio.com/medias/sys_master/root/20220310/MUxJ/6228fad3f997dd03e20a02bd/-286Wx359H-460977769-blue-MODEL.jpg,Men,"1,260","2,799",blue
https://www.ajio.com/dennislingo-premium-attire-slim-fit-shirt-with-patch-pocket/p/462323964_peach,dennislingo-premium-attire,Slim Fit Shirt with Patch Pocket,4.62324E+11,https://assets.ajio.com/medias/sys_master/root/20210420/azH9/607ecc15aeb269a9e3971ba9/-286Wx359H-462323964-peach-MODEL.jpg,Men,684,"1,849",peach
https://www.ajio.com/spykar-mid-rise-slim-fit-jeans-with-whiskers/p/469134981_indigo,spykar,Mid-Rise Slim Fit Jeans with Whiskers,4.69135E+11,https://assets.ajio.com/medias/sys_master/root/20220413/6aYq/6255cd0aaeb26921af1ca7cb/-286Wx359H-469134981-indigo-MODEL.jpg,Men,"1,536","2,899",indigo
https://www.ajio.com/dnmx-heathered-zip-front-hoodie-with-insert-pockets/p/441124100_anthramelange,dnmx,Heathered Zip-Front Hoodie with Insert Pockets,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20211004/tU1d/615ab32cf997ddce89f2c710/-286Wx359H-441124100-anthramelange-MODEL.jpg,Men,525,"1,049",anthramelange
https://www.ajio.com/huetrap-graphic-print-crew-neck-t-shirt/p/461415957_black,huetrap,Graphic Print Crew-Neck T-shirt,4.61416E+11,https://assets.ajio.com/medias/sys_master/root/20210403/GqvZ/606888c37cdb8c1f14778120/-286Wx359H-461415957-black-MODEL.jpg,Men,552,"1,199",black
https://www.ajio.com/campus-sutra-striped-shirt-with-curved-hemline/p/463417754_blue,campus-sutra,Striped Shirt with Curved Hemline,4.63418E+11,https://assets.ajio.com/medias/sys_master/root/20211202/h4qv/61a7d009aeb2690110e9f47a/-286Wx359H-463417754-blue-MODEL.jpg,Men,675,"1,499",blue
https://www.ajio.com/dnmx-relaxed-fit-joggers-with-drawstring/p/441134947_olivegreen,dnmx,Relaxed Fit Joggers with Drawstring,4.41135E+11,https://assets.ajio.com/medias/sys_master/root/20211103/AbjD/61819dffaeb2690110b7b518/-286Wx359H-441134947-olivegreen-MODEL.jpg,Men,"1,049","1,399",olivegreen
https://www.ajio.com/teamspirit-panelled-city-shorts-with-insert-pockets/p/441118458_ecru,teamspirit,Panelled City Shorts with Insert Pockets,4.41118E+11,https://assets.ajio.com/medias/sys_master/root/20210615/5SXi/60c7acc7f997ddb312c92777/-286Wx359H-441118458-ecru-MODEL.jpg,Men,384,799,ecru
https://www.ajio.com/netplay-striped-shirt-with-patch-pocket/p/441123881_white,netplay,Striped Shirt with Patch Pocket,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20210810/KZi2/611183a27cdb8cb824efe29a/-286Wx359H-441123881-white-MODEL.jpg,Men,599,999,white
https://www.ajio.com/dennislingo-premium-attire-band-collar-slim-fit-shirt/p/462103975_purple,dennislingo-premium-attire,Band Collar Slim Fit Shirt,4.62104E+11,https://assets.ajio.com/medias/sys_master/root/20210403/ORxf/60691fd6aeb269a9e33ea4f2/-286Wx359H-462103975-purple-MODEL.jpg,Men,684,"1,849",purple
https://www.ajio.com/netplay-solid-cotton-polo-t-shirt/p/441024764_maroon,netplay,Solid Cotton Polo T-shirt,4.41025E+11,https://assets.ajio.com/medias/sys_master/root/hf9/h2d/14798117601310/-286Wx359H-441024764-maroon-MODEL.jpg,Men,559,699,maroon
https://www.ajio.com/the-indian-garage-co-checked-slim-fit-shirt-with-patch-pocket/p/460698908_brown,the-indian-garage-co,Checked Slim Fit Shirt with Patch Pocket,4.60699E+11,https://assets.ajio.com/medias/sys_master/root/20210316/TUEw/604fb8947cdb8c1f14634d72/-286Wx359H-460698908-brown-MODEL.jpg,Men,490,"1,749",brown
https://www.ajio.com/teamspirit-typographic-print-shorts-with-slip-pockets/p/441113672_petrol,teamspirit,Typographic Print Shorts with Slip Pockets,4.41114E+11,https://assets.ajio.com/medias/sys_master/root/20210211/xXNh/60243337f997dd5c40ed520d/-286Wx359H-441113672-petrol-MODEL.jpg,Men,419,499,petrol
https://www.ajio.com/netplay-tapered-fit-flat-front-trousers/p/441124497_darkgreen,netplay,Tapered Fit Flat-Front Trousers,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20210913/C7pU/613f74e2aeb269a26890ccaf/-286Wx359H-441124497-darkgreen-MODEL.jpg,Men,720,"1,499",darkgreen
https://www.ajio.com/lee-cooper-mid-rise-slim-fit-jeans/p/441209072_black,lee-cooper,Mid-Rise Slim Fit Jeans,4.41209E+11,https://assets.ajio.com/medias/sys_master/root/20211207/D1vw/61ae5facaeb2690110f6ee04/-286Wx359H-441209072-black-MODEL.jpg,Men,"1,200","2,399",black
https://www.ajio.com/teamspirit-heathered-henley-t-shirt-with-contrast-tipping/p/441118122_green,teamspirit,Heathered Henley T-shirt with Contrast Tipping,4.41118E+11,https://assets.ajio.com/medias/sys_master/root/20210714/cabP/60ede5d3f997ddb3122642ea/-286Wx359H-441118122-green-MODEL.jpg,Men,384,799,green
https://www.ajio.com/the-indian-garage-co-checked-slim-fit-shirt-with-patch-pocket/p/460698909_blue,the-indian-garage-co,Checked Slim Fit Shirt with Patch Pocket,4.60699E+11,https://assets.ajio.com/medias/sys_master/root/20210316/uFwv/604faf867cdb8c1f146331ca/-286Wx359H-460698909-blue-MODEL.jpg,Men,490,"1,749",blue
https://www.ajio.com/levis-511-washed-slim-fit-jeans/p/460977736_blue,levis,511 Washed Slim Fit Jeans,4.60978E+11,https://assets.ajio.com/medias/sys_master/root/20211103/3lM7/6181aaa2f997ddf8f1f899f5/-286Wx359H-460977736-blue-MODEL.jpg,Men,"1,511","2,799",blue
https://www.ajio.com/polo-plus-short-sleeves-polo-t-shirt/p/462122078_black,polo-plus,Short Sleeves Polo T-shirt,4.62122E+11,https://assets.ajio.com/medias/sys_master/root/20210403/UraZ/60691d23aeb269a9e33e72fe/-286Wx359H-462122078-black-MODEL.jpg,Men,432,"1,199",black
https://www.ajio.com/campus-sutra-mid-rise-mid-wash-slim-jeans/p/463775951_blue,campus-sutra,Mid-Rise Mid-Wash Slim Jeans,4.63776E+11,https://assets.ajio.com/medias/sys_master/root/20220425/YOAg/62669735aeb26921af3fcd9a/-286Wx359H-463775951-blue-MODEL.jpg,Men,946,"2,199",blue
https://www.ajio.com/dnmx-typographic-print-crew-neck-t-shirt/p/441126599_darkkhaki,dnmx,Typographic Print Crew-Neck T-shirt,4.41127E+11,https://assets.ajio.com/medias/sys_master/root/20211202/QCqN/61a7eb3ef997ddf8f12d7c0a/-286Wx359H-441126599-darkkhaki-MODEL.jpg,Men,319,399,darkkhaki
https://www.ajio.com/netplay-pack-of-2-vests/p/441127152_white,netplay,Pack of 2 Vests,4.41127E+11,https://assets.ajio.com/medias/sys_master/root/20210731/o5o9/610449e6aeb269a9e35b78d5/-286Wx359H-441127152-white-MODEL.jpg,Men,299,299,white
https://www.ajio.com/lee-cooper-brand-print-v-neck-t-shirt/p/441243586_mustard,lee-cooper,Brand Print V-neck T-shirt,4.41244E+11,https://assets.ajio.com/medias/sys_master/root/20211230/usyW/61ccb2aeaeb2690110230233/-286Wx359H-441243586-mustard-MODEL.jpg,Men,419,599,mustard
https://www.ajio.com/netplay-striped-shirt-with-patch-pocket/p/441123875_navy,netplay,Striped Shirt with Patch Pocket,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20210601/d8KH/60b53b89aeb269a9e3cebe6a/-286Wx359H-441123875-navy-MODEL.jpg,Men,480,999,navy
https://www.ajio.com/teamspirit-brand-print-shorts-with-drawstring-waist/p/441123544_navy,teamspirit,Brand Print Shorts with Drawstring Waist,4.41124E+11,https://assets.ajio.com/medias/sys_master/root/20210706/pOK2/60e3609caeb269a9e337ff8f/-286Wx359H-441123544-navy-MODEL.jpg,Men,384,799,navy
